post_id	post_text
10153615200497115_10153615237002115	This is another classic example of not being ready to be parents and yet engaged in unprotected sex with no proper planning for parenthood. Don\'t bring a innocent life on earth if you are not mentally prepared to take full care of that infant but too busy with playing with your mobile phone. It seem that his mobile phone game is more important than his own fresh and blood. R.I.P. little Reyhana. You are now safe in the hands of Allah. To HIM we belong. To HIM we return. Al-fatiha.
10153615200497115_10153615239287115	Note to every father here. Please....be focus, mindful.... i believe we are all thinking adults..... im sure the mobile game is not so exciting than watching our baby cute sleeping face.
10153615200497115_10153615241752115	This is extremely disturbing that this baby was released back to to parents care initially! This was clearly a criminal case that went under the radar! I hope the deciding Social Servant has sleepless night on their decision!
10153615200497115_10153615263897115	This is so heartbreaking! Innocent boy dies after mom and her BF killed him. Now this news. If you lack parental instincts, please don\'t have children for the sake of increasing the population or to receive grants/bonuses. Children are not your punching bags!
10153615200497115_10153615306302115	Moron, if ur not up for the responsibilities, dont make!! Or send for adoption where one really longing for a child and cherish a life!
10153615200497115_10153615315522115	It\'s is really disturbing! Are they fit to be parents or is it our baby bonus payment is too good and causing people to be parents so as to collect the money!!!!
10153615200497115_10153615334057115	What an irresponsible father, too engrossed in the mobile phone game!The poor baby just only three months. What a shame being a parent!!
10153615200497115_10153615357507115	Another child?!! They should not have returned the kid to her irresponsible parents. It\'s another life lost!! Please be sensitive and loving to your kids. They\'re your flesh and blood. Does anyone even have to tell u that?!
10153615200497115_10153615359942115	When milk goes into baby\'s nose, the lungs will be filled with fluid. It\'s fatal. Be very careful. Even parents not on mobile phone also may fall asleep. Poor baby!
10153615200497115_10153615366052115	Sad! What sort of father is he? May be he is too young to be a father? Engrossed in a mobile phone game while feeding the child? Dropped the baby n lied? Where was the mother? How about other family members?
10153615200497115_10153615367192115	If don\'t want the child might as well give to those childless couples. Why tortured the baby? So sad the baby has to go to such pain before her death. Let pray so that her soul can b pacified
10153615200497115_10153615380677115	Babies needs parents to look after them who will not be engrossed in games. The word is responsibility. They should be ban from having children. Cause the death and still can lie. Lock him up and throw the keys.
10153615200497115_10153615383202115	Looks like all pregnant women and their man must be evaluated by a psychiatrist to see if they are fit to be mothers. If they are not take the child away from these morons.
10153615200497115_10153615399992115	Police shld arrest him for neglience of care of young children as any way his wife will go prison for drugs use n he can go in together with her
10153615200497115_10153615416237115	To u, I give u the middle finger..... May u rot in prison... If u can\'t handle the baby, might as well gave it to the ones who really needs.... They can better love and provide for the child...
10153615200497115_10153615423352115	Poor bb w this kind of family, hope she can be with a better n lovely parent. Father n mother both are just as bad, bb already admitted to kkh for with 1 rib break yet mother insisted to discharge the bb,n now found out more injury on the bb, n lousy father play hp, mother a drug addict went to being checked. So feel that both father n mother are equally bad. Pray that this couple will never hv any children forever.
10153615200497115_10153615459512115	Blessing behind all dis.. God took e baby\'s life too early as He knows that dis Idiot Father really cannot make it!! Now e baby is in a better plc.. Al-Fatihah..
10153615200497115_10153615563327115	Please sterilise him and make him pay back the baby bonus.
10153615200497115_10153617570517115	When an immature boy and girl and maybe part time addicts decide to become sudden adults and partake in biological reproduction games without any supervision, the end result will never be a \'living happily ever after\'. What a tragedy! In The Arms Of The Angel to the little one.
10153615200497115_10153617636207115	Actually it\'s too common for parents to drop the baby. Ofcourse no body does it purpose. But the baby will need to be monitored in the hospital. And the feeding part. Yes some parents do not look at their child when feeding. This is just a fatal result because of that. These are just too common.
